arr24,PC1,PC2,PC3,PC4,PC5,PC6
702,-1.0882025782003417,0.9004742156956522,-0.5165822646266601,0.03409219143028474,0.45880878240742995,-0.09629189643622928
714,-2.379579050840674,1.6619626581682807,-2.2280129752207554,0.26998577216651615,0.28067597937773553,-0.11528161202718076
712,0.39777625262010313,0.8097964600744663,-0.06971424068900774,-0.5131875804500267,-0.2786853527688831,0.022846058330309987
713,-2.4086191145860574,0.975263064111177,-2.10422448477757,0.27139870835406815,0.5878077633663361,-0.5233862860462106
715,0.6605942763207291,0.04887051766384889,-0.04528792179486738,-0.15373318045479514,0.14326197020358222,0.14839494031923536
711,-2.302505717668388,0.012715378544986325,-1.6213659225830872,0.20169425447164277,0.24828038990577728,-0.32566633411222357
723,0.4196915910606492,-1.0953906461423446,-0.1723869751971623,-0.9324177821335246,-0.050261296975450336,-0.26111869109407587
722,-2.022113114846596,1.8451130997065324,-2.062096480744326,-0.1802000029859337,0.5877965726253235,-0.15485765609378327
721,-1.9358745458008628,1.828983090453916,-1.7388160168240503,-0.24277159497556824,0.31126943017542574,-0.299758165717995
732,3.559946444414609,1.2082952623379002,0.7852011259435858,-0.5901918084583133,0.44423458977991975,-0.2897294915773781
733,0.15082879185677128,2.6205983476123147,0.6532709254034318,0.5014915621344592,0.180328378410731,0.49832964843839833
731,1.1506015726503978,1.7252797807974567,1.1455879620324998,-0.15875396885639564,-0.3376701268164014,0.2720637708599732
744,6.304476219215336,1.792646096495478,-0.37864574938276857,1.8672309462682097,-2.111481410933142,0.09452973443599207
741,6.433814819579707,1.714169567003887,-0.14239457598412564,0.16922928894467895,-0.10364822391937567,-0.009621123389260147
743,7.193088965439001,-0.07287076215527839,-1.2551527999395324,3.2479615130705426,-3.892277882879408,-0.6046571267272556
742,4.1204464715625795,1.6949045857103455,-0.24970163345950563,0.40317904053309805,-0.7658840333491924,0.4085980793304569
751,12.036194410165415,-7.046238096479658,-4.2909072121224785,1.7116818880969862,0.8424751610958843,-1.3152920245644741
763,0.805984530091329,-1.478865647226161,-0.3572161077021851,-0.9725816348112674,-0.21016829110948956,0.06162688193356867
762,-0.4980151446646893,-0.6945037234515309,-1.0087600956628309,-0.8458053294628469,-0.8363090380212047,0.2147097114651718
761,-2.0613347854370714,0.25483917312890164,-2.0309992037986655,-0.1188727172800562,0.179985344581125,0.18329935514719312
774,4.319177179089938,0.5130324370833578,-0.29880373882384087,0.4314047422173662,0.5530439839493103,0.7333886122910112
771,1.5634562265543022,1.3143925166466714,1.512455797210875,0.35886401449586697,-0.21158717885793712,1.6250782543949862
772,1.943049620676994,0.12903478990463665,2.3285003949243075,-0.08597440822402472,-0.10044701285429583,1.3458123032419507
773,-0.42764242014388903,0.7311584859361531,-6.461674475555769e-06,0.4385448951883018,-0.30064458948271233,1.331735348703736
775,4.305290344548825,0.6353096748788607,2.0006176137316602,-0.3396381948800652,0.3522346692095048,1.4224819655423437
782,8.73761163554118,2.6000382302962293,-0.29615393438897475,0.08813131264370658,1.317172942120372,0.7106760269928801
783,9.795010067830999,-1.0850755853341911,-2.208519380406319,0.6623216702788,0.8910786665239988,0.1300558023305971
781,0.9906054789089541,-0.9843621821800757,0.28654101836583373,-0.9056714028336187,-0.21985692171295604,1.3750193633226258
784,9.074693424650608,-0.9055869085686059,-1.3624675012046856,0.21609232861717706,1.4255915441438192,-0.031322951872979586
791,-2.4227007279721806,0.9653364353743741,-1.1802906580933112,-0.878428622397755,-0.35525830968936944,-0.5280643308246646
793,-2.301350800272132,0.9535115099523187,-1.3512052603549898,-0.6243707453283699,0.056871847013082885,-0.49606937306048127
792,1.1043143460639395,1.2998558247374208,0.057292872652094345,-0.5734164112818424,0.3940464016339323,-0.07674921126738599
801,-2.876772300532648,-0.8377498281112211,-1.9267482187364255,0.4360873523688402,0.6517403279025242,0.46458316127869403
804,-2.850915479862014,-0.5886599045626679,-1.1902564959724322,0.29457024076244404,0.2918665985302013,0.49972874642327436
802,0.18261432969090077,-2.130668456020226,0.019630917017621687,-0.3264609620351154,0.38849635117314957,0.1562863230730461
803,-1.4231758882959449,0.3089397124767758,-0.8914911866286837,0.3463841969621277,0.8510892302937717,0.5728886402116099
812,-0.9289106502032308,-0.19647084184793237,0.5601639666230227,-0.4591050174532935,-0.17523326684431206,-0.2786712926875964
811,0.058849612949211996,-0.4034179238900609,1.5073348829806361,-0.3441185399687782,-0.08769979584956013,-0.3439850287750162
821,-2.8950411613430798,-1.4045524665772229,-0.3506329770604098,0.29937703729275683,0.04638744092168709,0.20347154212917823
822,-0.3562613699053386,-0.3076397857250738,1.6305265206308783,0.029169976317530957,-0.058262666468991635,0.0963995287704019
831,0.8438444642226293,-0.7460711398863171,1.8786739064526516,1.6991251262873228,-0.5251353950582146,0.9436619919278182
833,0.28672732576278814,0.702246768354641,1.7260032588141936,0.697069198383536,-0.3088273239278343,0.177528905084837
832,1.213904990079934,-1.0344680326092661,1.9855175055884393,1.0924187322916565,-0.28716955882416784,0.7393243968442126
843,-0.6196786828290275,-1.3573216644672736,0.5029636885434385,-0.3527139260842291,-0.5327155353626111,0.2569465780738607
841,0.8516104667582042,-1.3745625199857825,0.5087691601170601,-0.25897842441481483,-0.1409182840482312,-0.05297358481279877
842,-0.7824165751899391,-3.2865144662613264,1.317553583522746,-0.827952945314452,-0.5078974019692855,0.05411779382655397
853,-0.3829158191045642,2.5192202375530455,-0.9161097073294705,0.9543820078314181,0.45366650450022683,0.16922085759633154
852,0.3893233694206988,3.1971619650717926,0.967823242686432,-0.8301402422110329,-0.09944616999926134,-0.4117000128208386
851,-2.1794884627587154,2.049468500535176,-0.758641565845149,0.1812571266079114,0.16807216984568588,-0.4392551464679524
862,-2.8042082082577187,0.31940749384188466,-1.0914108948441132,0.2166300296758758,-0.08949050599145847,-0.4771954819162469
863,1.8237567732222293,0.046511689176623724,1.3825414255876158,-0.8890791397722063,0.10466304818144904,-0.5115132576405451
861,-2.1171386047912173,0.09627001121913817,-1.257351119403477,-0.4673548908528347,-0.24863978343025464,-0.17946089541328097
872,0.47307533334747814,-0.993335442432732,1.170670900379388,0.0867807888493627,0.3745321510888174,-0.08983737169506799
871,-3.2279853351092944,0.01411807134197035,-0.3446647764188029,0.5648283740832886,-0.2599434766574005,-0.6351927077711507
873,-1.9737335874065949,0.4874485807841178,-0.5610751274447285,0.19878236408553693,0.10077501037954247,-0.31257407359044104
882,-1.9703508936607574,0.3798707587388699,-1.6073483191259244,-0.11282123538159848,0.0791658642374775,0.1299253553504351
883,-2.0676837946948625,0.0139913228957206,-1.5486150674614954,-0.4024930921368066,0.15517514270832547,-0.1591493993741503
881,-1.2257855531456754,-0.2890666696371515,-0.5108475489937896,-0.3656634100717564,-0.16694690925787428,0.09091839022546092
891,-1.0019646303526542,-0.001078173566226342,-1.1296756311433251,-0.13158688432722548,0.1528549444543207,0.1510596208468365
892,-2.3736082458644954,-0.5284467682036047,-2.0045025392983518,0.6285167875639397,0.5587282163737649,-0.1150203038194894
893,-1.519370366078372,-0.29024474610664125,-1.3985668950995915,0.04168334205142417,0.23385888049119322,0.3806054573545498
901,1.0071381938502455,-0.8029632833922896,-0.4335125428842155,-0.8533902575491357,-0.5738186442081776,0.09903612976559481
911,3.367289527313201,2.5385823458534427,0.904392799164117,0.3258620121496309,0.4728846883021428,1.445604992150212
913,5.67452914145397,-0.21647009675405537,0.11691665124220223,-0.34721349561861314,0.9827785676345345,0.8210237204861643
912,1.7998229481449917,-1.4802025390089757,2.0390306727685923,-0.03107624825581441,0.07844498158237578,1.4086677401721266
921,9.196090972159169,-1.865805985336049,-2.204528157512316,0.5349869311106809,1.9454738144104886,-0.47363132307595684
922,9.72413674447448,-4.4298845735097805,-2.938491801914518,1.0636552038502076,0.4036713956281842,-0.15168149636563522
923,13.728504346882636,-2.132908802754288,-4.507543501768433,2.095742722541067,1.9340132619518244,-1.1607190860210133
933,-3.656164172269628,-6.743481190119653,-0.004423408452415493,-1.7899006414933394,0.498331603026328,0.8615665170848763
932,-0.6316529944545859,-3.70416145797501,0.9307744046733958,-1.1105409010487257,-0.25262935772256073,1.5540311977227983
931,0.014572453732711215,-5.882830173259126,0.13488806848546991,-1.404490073610063,0.6791562141795903,0.5302753721349883
943,1.308561196645567,-4.008806853975349,0.2574220847232197,-0.8678026721769114,0.8975390491451527,0.5904336180533235
941,2.9262933475503945,-1.8224062372494128,1.5531580553675197,-0.22126469792315456,0.17253418407644605,1.157687353190095
942,8.73608302717837,-2.163871968731979,-1.293145689709275,0.7554088428373166,1.1339640964752673,0.09854689060794128
953,3.286418100143787,-0.11345019348276152,1.5910616091666303,-0.6849073456989312,0.08165326537598724,0.9967423750194271
952,0.9387670790079589,-2.787995579974874,0.754581446190939,-0.6191301609424251,0.07603305484499759,1.5077698721714687
951,3.024111757985214,-1.4747284173469024,0.62923615247745,-1.1136376091761728,0.17840694970233412,0.9369781092018908
