arr24,real_value,mean_prediction,median_prediction,desc
284,,0.171201454816795,0.159230852438041,dml-diag_vitamin_b12
292,,0.116697362387099,0.119894244318604,dml-diag_vitamin_b12
294,,0.129467359760882,0.12884485163661,dml-diag_vitamin_b12
293,,0.132777529372708,0.135457791654805,dml-diag_vitamin_b12
291,,0.185084093469495,0.175333035600028,dml-diag_vitamin_b12
302,,0.145405557001528,0.14599938773714,dml-diag_vitamin_b12
303,,0.134701400209403,0.128600499564935,dml-diag_vitamin_b12
301,,0.176222870622873,0.173030378340565,dml-diag_vitamin_b12
312,,0.275440991958983,0.248475440276309,dml-diag_vitamin_b12
313,,0.150001572325738,0.150065183303831,dml-diag_vitamin_b12
311,,0.155235950968287,0.150719793824561,dml-diag_vitamin_b12
323,,0.588232611021346,0.595037959165535,dml-diag_vitamin_b12
321,,0.301909919747543,0.318420660418801,dml-diag_vitamin_b12
322,,0.0892635304812016,0.091603303875584,dml-diag_vitamin_b12
335,,0.119755452935623,0.124338276849816,dml-diag_vitamin_b12
333,,0.191933863453863,0.182333472748756,dml-diag_vitamin_b12
332,,0.142416487413056,0.142267266962598,dml-diag_vitamin_b12
336,,0.243076973723592,0.250871765256953,dml-diag_vitamin_b12
331,,0.158602422762999,0.151462475929218,dml-diag_vitamin_b12
334,,0.229134017626086,0.211592010662325,dml-diag_vitamin_b12
341,,0.182508735241229,0.188302032051053,dml-diag_vitamin_b12
342,,0.152677252547667,0.149553723358869,dml-diag_vitamin_b12
343,,0.104985339556675,0.103505799442148,dml-diag_vitamin_b12
353,,0.120001686904943,0.121487197875602,dml-diag_vitamin_b12
351,,0.0957637686238347,0.09837808729097,dml-diag_vitamin_b12
354,,0.16063874708997,0.16485577971924,dml-diag_vitamin_b12
352,,0.121433568472153,0.120228655565196,dml-diag_vitamin_b12
363,,0.208634593212564,0.207711291889351,dml-diag_vitamin_b12
364,,0.163526810803742,0.184445466440944,dml-diag_vitamin_b12
362,,0.120921767485734,0.124735233055965,dml-diag_vitamin_b12
361,,0.245269186730702,0.260243591724216,dml-diag_vitamin_b12
373,,0.103848073846586,0.108670798731076,dml-diag_vitamin_b12
371,,0.0829231480661504,0.0836252231842902,dml-diag_vitamin_b12
372,,0.120985136859409,0.117820517455962,dml-diag_vitamin_b12
382,,0.119839374328594,0.114910210717345,dml-diag_vitamin_b12
381,,0.110338145035281,0.110999186719334,dml-diag_vitamin_b12
383,,0.135113316467948,0.14145887314135,dml-diag_vitamin_b12
391,,0.0966372681360039,0.103744111087826,dml-diag_vitamin_b12
392,,0.22460333506224,0.224084039260151,dml-diag_vitamin_b12
393,,0.450228726811307,0.457745076193029,dml-diag_vitamin_b12
402,,0.144707180070329,0.138554302531769,dml-diag_vitamin_b12
401,,0.166491162505644,0.165895355291077,dml-diag_vitamin_b12
412,,0.129806073414351,0.129412516904965,dml-diag_vitamin_b12
413,,0.0967683714196146,0.0938238630756747,dml-diag_vitamin_b12
411,,0.101218286314741,0.104568795850507,dml-diag_vitamin_b12
421,,0.161790319087897,0.157353715288688,dml-diag_vitamin_b12
422,,0.104934295232249,0.107852318350421,dml-diag_vitamin_b12
423,,0.151434539939384,0.155970333017255,dml-diag_vitamin_b12
431,,0.175502893170723,0.169917274242394,dml-diag_vitamin_b12
432,,0.171542963483725,0.155801022804106,dml-diag_vitamin_b12
433,,0.222131328965605,0.227256330507673,dml-diag_vitamin_b12
445,,0.150191724805043,0.150298876904515,dml-diag_vitamin_b12
442,,0.159269831888258,0.153398769627434,dml-diag_vitamin_b12
443,,0.147792931909037,0.142997897242855,dml-diag_vitamin_b12
491,,0.126556306333329,0.127464367623282,dml-diag_vitamin_b12
451,,0.163706048387215,0.164473072051698,dml-diag_vitamin_b12
453,,0.169884749485088,0.162533874402395,dml-diag_vitamin_b12
452,,0.110223536520489,0.108754584834034,dml-diag_vitamin_b12
461,,0.153246177118932,0.167048285334139,dml-diag_vitamin_b12
462,,0.171588310783331,0.18300296639645,dml-diag_vitamin_b12
463,,0.312272005395804,0.326618814609752,dml-diag_vitamin_b12
471,,0.110274526796967,0.111017455654492,dml-diag_vitamin_b12
472,,0.291186247707658,0.307295847958057,dml-diag_vitamin_b12
473,,0.186151329009599,0.180614484914908,dml-diag_vitamin_b12
474,,0.219921040498891,0.243422998324232,dml-diag_vitamin_b12
482,,0.276625417924397,0.252543915927761,dml-diag_vitamin_b12
481,,0.454802229056508,0.461454180138811,dml-diag_vitamin_b12
493,,0.136667497527605,0.137564424457949,dml-diag_vitamin_b12
494,,0.191511813622876,0.179677609934173,dml-diag_vitamin_b12
492,,0.125718284361017,0.13278007866332,dml-diag_vitamin_b12
502,,0.187120232922743,0.181609445739837,dml-diag_vitamin_b12
503,,0.289072277735564,0.280528879899022,dml-diag_vitamin_b12
501,,0.196725597180959,0.208685822187737,dml-diag_vitamin_b12
514,,0.285623201425011,0.289015351956937,dml-diag_vitamin_b12
512,,0.17209801643261,0.165587382209556,dml-diag_vitamin_b12
511,,0.171967152843259,0.185296129552174,dml-diag_vitamin_b12
521,,0.0935581931443329,0.0904364472498912,dml-diag_vitamin_b12
522,,0.229626665039859,0.23222024407997,dml-diag_vitamin_b12
523,,0.159155025990745,0.159016475984493,dml-diag_vitamin_b12
532,,0.203677942834043,0.200497922766548,dml-diag_vitamin_b12
533,,0.216149302501642,0.211156988288262,dml-diag_vitamin_b12
531,,0.112037020074085,0.115568901582451,dml-diag_vitamin_b12
543,,0.124312740509552,0.125951487697885,dml-diag_vitamin_b12
541,,0.217815664216246,0.200919344496894,dml-diag_vitamin_b12
544,,0.116128376573415,0.115246930243753,dml-diag_vitamin_b12
542,,0.281427505200925,0.278542700640919,dml-diag_vitamin_b12
552,,0.179371944159275,0.14830431013734,dml-diag_vitamin_b12
553,,0.294629785787444,0.290609155706905,dml-diag_vitamin_b12
551,,0.180335631972931,0.189487946937015,dml-diag_vitamin_b12
563,,0.116082305975811,0.119932817429388,dml-diag_vitamin_b12
561,,0.120962233246403,0.121664962206274,dml-diag_vitamin_b12
562,,0.0951384477453459,0.0977553327373113,dml-diag_vitamin_b12
577,,0.294204332606126,0.295952289075953,dml-diag_vitamin_b12
575,,0.426035706580147,0.482021228826469,dml-diag_vitamin_b12
576,,0.192582274873467,0.188290777326587,dml-diag_vitamin_b12
573,,0.31056812796388,0.317493528320186,dml-diag_vitamin_b12
579,,0.22603166538545,0.222364155010815,dml-diag_vitamin_b12
581,,0.371573348077111,0.396613997696816,dml-diag_vitamin_b12
584,,0.101021799818395,0.100915258189912,dml-diag_vitamin_b12
582,,0.219413396105905,0.216789336475956,dml-diag_vitamin_b12
583,,0.104485225440749,0.102078229907312,dml-diag_vitamin_b12
592,,0.168795657255697,0.167884815578981,dml-diag_vitamin_b12
596,,0.253797200351656,0.266670346455175,dml-diag_vitamin_b12
591,,0.219439636383957,0.207698253362783,dml-diag_vitamin_b12
593,,0.0913867064152506,0.0918734140967082,dml-diag_vitamin_b12
595,,0.13851301928288,0.143508172896587,dml-diag_vitamin_b12
594,,0.146440936272004,0.148307749029788,dml-diag_vitamin_b12
601,,0.142541320898075,0.149540028740823,dml-diag_vitamin_b12
602,,0.131033318994292,0.129516428368589,dml-diag_vitamin_b12
604,,0.115631113756968,0.114449890976938,dml-diag_vitamin_b12
603,,0.113226283091531,0.112924247197353,dml-diag_vitamin_b12
611,,0.12647889890855,0.121021723199003,dml-diag_vitamin_b12
613,,0.10380140123475,0.100182880918487,dml-diag_vitamin_b12
612,,0.193819065149436,0.195548873348437,dml-diag_vitamin_b12
627,,0.339707218856373,0.363099224538466,dml-diag_vitamin_b12
621,,0.107990525924256,0.102240083169004,dml-diag_vitamin_b12
625,,0.139920283511708,0.143336281937126,dml-diag_vitamin_b12
624,,0.14817631193315,0.159243571897804,dml-diag_vitamin_b12
626,,0.130231356420138,0.132541570380881,dml-diag_vitamin_b12
623,,0.138595818906227,0.139917390345465,dml-diag_vitamin_b12
622,,0.168976169266477,0.1831856744141,dml-diag_vitamin_b12
634,,0.121303104404218,0.123274540658718,dml-diag_vitamin_b12
631,,0.180743936579822,0.198246033865531,dml-diag_vitamin_b12
633,,0.114387915743357,0.101706271109096,dml-diag_vitamin_b12
635,,0.117520094151525,0.119829280686351,dml-diag_vitamin_b12
632,,0.121305024437119,0.12056412891705,dml-diag_vitamin_b12
643,,0.123031212027023,0.122981974145909,dml-diag_vitamin_b12
642,,0.222977944523948,0.219767149471787,dml-diag_vitamin_b12
641,,0.164708495966741,0.163607422869402,dml-diag_vitamin_b12
651,,0.208845241029591,0.213914475145477,dml-diag_vitamin_b12
652,,0.145422471163125,0.144845584753102,dml-diag_vitamin_b12
653,,0.1276518537782,0.112855420442824,dml-diag_vitamin_b12
661,,0.154962454939288,0.162114260553932,dml-diag_vitamin_b12
663,,0.187897475229079,0.184408009653473,dml-diag_vitamin_b12
662,,0.171588337551523,0.182482176338378,dml-diag_vitamin_b12
678,,0.13618205725803,0.136360605931165,dml-diag_vitamin_b12
674,,0.284334339060659,0.265497638771357,dml-diag_vitamin_b12
675,,0.267508856575651,0.248100176481956,dml-diag_vitamin_b12
673,,0.345699625923972,0.339459846996949,dml-diag_vitamin_b12
672,,0.215626317017885,0.219470549906725,dml-diag_vitamin_b12
682,,0.193609248292724,0.190464956246482,dml-diag_vitamin_b12
681,,0.307696611842185,0.302867096447318,dml-diag_vitamin_b12
686,,0.187463395302031,0.199747796286496,dml-diag_vitamin_b12
684,,0.132530090799687,0.131147384818454,dml-diag_vitamin_b12
692,,0.139430860115925,0.140472082949389,dml-diag_vitamin_b12
691,,0.0972819046796521,0.0967221311686182,dml-diag_vitamin_b12
701,,0.138656350420414,0.127460439659175,dml-diag_vitamin_b12
702,,0.21516099307224,0.223248499249426,dml-diag_vitamin_b12
714,,0.166702547216267,0.153281471353305,dml-diag_vitamin_b12
712,,0.114033973998087,0.112082687215081,dml-diag_vitamin_b12
713,,0.129173468561228,0.127136235333622,dml-diag_vitamin_b12
715,,0.0927054754736128,0.093277590515567,dml-diag_vitamin_b12
711,,0.129211771768687,0.135546587399351,dml-diag_vitamin_b12
723,,0.125770996990006,0.125427484888089,dml-diag_vitamin_b12
722,,0.134509056106852,0.125295065064526,dml-diag_vitamin_b12
721,,0.109638420887926,0.0994403428542867,dml-diag_vitamin_b12
732,,0.136294901816738,0.131045144151536,dml-diag_vitamin_b12
733,,0.286034981262535,0.285932706661216,dml-diag_vitamin_b12
731,,0.21947148899815,0.214857103121303,dml-diag_vitamin_b12
744,,0.218283698585203,0.221940729202492,dml-diag_vitamin_b12
741,,0.158542936978682,0.155657365224451,dml-diag_vitamin_b12
743,,0.141442730824084,0.136294377577798,dml-diag_vitamin_b12
742,,0.206833041926175,0.198375653353892,dml-diag_vitamin_b12
751,,0.274679426183057,0.271298559839897,dml-diag_vitamin_b12
763,,0.106529370509094,0.108705248595403,dml-diag_vitamin_b12
762,,0.13315524026457,0.130353353278231,dml-diag_vitamin_b12
761,,0.115107398822858,0.113158469375277,dml-diag_vitamin_b12
774,,0.15954498177082,0.16058146352694,dml-diag_vitamin_b12
771,,0.139818146234514,0.138657802619961,dml-diag_vitamin_b12
772,,0.124227296379487,0.124021357321552,dml-diag_vitamin_b12
773,,0.125071254518561,0.132510274464901,dml-diag_vitamin_b12
775,,0.115516919979194,0.114670718445627,dml-diag_vitamin_b12
782,,0.256638027976416,0.258970530608189,dml-diag_vitamin_b12
783,,0.166179357945359,0.162142042954756,dml-diag_vitamin_b12
781,,0.140549743523524,0.138330515172811,dml-diag_vitamin_b12
784,,0.161073820524837,0.15131184167181,dml-diag_vitamin_b12
791,,0.232840003251369,0.259277945493701,dml-diag_vitamin_b12
793,,0.227758905383986,0.226681851884359,dml-diag_vitamin_b12
792,,0.0908034732691686,0.0891961787078534,dml-diag_vitamin_b12
801,,0.152688789041042,0.149303011643954,dml-diag_vitamin_b12
804,,0.165850425788695,0.164151183199837,dml-diag_vitamin_b12
802,,0.16933067545451,0.170051598898828,dml-diag_vitamin_b12
803,,0.149422455526885,0.15367855916367,dml-diag_vitamin_b12
812,,0.103462664567796,0.107854920968043,dml-diag_vitamin_b12
811,,0.197992000363944,0.21152376472359,dml-diag_vitamin_b12
821,,0.210238253681799,0.22906451414009,dml-diag_vitamin_b12
822,,0.107290833251925,0.107538834115945,dml-diag_vitamin_b12
831,,0.151904563341692,0.149608012272922,dml-diag_vitamin_b12
833,,0.16163640494471,0.162218277474676,dml-diag_vitamin_b12
832,,0.162570478491833,0.161984998382263,dml-diag_vitamin_b12
843,,0.14461932667473,0.14556383910627,dml-diag_vitamin_b12
841,,0.148530458210308,0.15209942689086,dml-diag_vitamin_b12
842,,0.14324597533177,0.139372232655266,dml-diag_vitamin_b12
853,,0.188546505734098,0.176830557269438,dml-diag_vitamin_b12
852,,0.187272788415368,0.195423611646725,dml-diag_vitamin_b12
851,,0.104410635567362,0.0908598862446266,dml-diag_vitamin_b12
862,,0.261256246740143,0.274471034275372,dml-diag_vitamin_b12
863,,0.105216176146552,0.102512725943201,dml-diag_vitamin_b12
861,,0.102681547013307,0.1105741655387,dml-diag_vitamin_b12
872,,0.172658872290634,0.180528805696846,dml-diag_vitamin_b12
871,,0.298304478382237,0.341139781501786,dml-diag_vitamin_b12
873,,0.0975003358825363,0.0922318391235003,dml-diag_vitamin_b12
882,,0.227301939654878,0.235422412524109,dml-diag_vitamin_b12
883,,0.262232686086404,0.289186987833654,dml-diag_vitamin_b12
881,,0.283586944413298,0.278632090252486,dml-diag_vitamin_b12
891,,0.144476366594635,0.170691262698409,dml-diag_vitamin_b12
892,,0.167748170795593,0.170778340696937,dml-diag_vitamin_b12
893,,0.0640073940807725,0.0640154174016138,dml-diag_vitamin_b12
901,,0.244422706257148,0.236010164674652,dml-diag_vitamin_b12
911,,0.149026464724492,0.14293475878759,dml-diag_vitamin_b12
913,,0.116220383174235,0.115491424682243,dml-diag_vitamin_b12
912,,0.111121866067041,0.112216292845636,dml-diag_vitamin_b12
921,,0.147979837230526,0.150867821305999,dml-diag_vitamin_b12
922,,0.129666111753308,0.122401368460486,dml-diag_vitamin_b12
923,,0.225492726271501,0.220260195079766,dml-diag_vitamin_b12
933,,0.272748738459837,0.282724766707486,dml-diag_vitamin_b12
932,,0.122278302717143,0.125095242632365,dml-diag_vitamin_b12
931,,0.132077751050813,0.131416368445578,dml-diag_vitamin_b12
943,,0.10022364383714,0.100557904691492,dml-diag_vitamin_b12
941,,0.104935816164161,0.102971687961547,dml-diag_vitamin_b12
942,,0.132116339809501,0.126700613021923,dml-diag_vitamin_b12
953,,0.122585958197107,0.125180385540455,dml-diag_vitamin_b12
952,,0.102111032470753,0.104581788542342,dml-diag_vitamin_b12
951,,0.113743574708252,0.113078177239323,dml-diag_vitamin_b12
012,0.376692928101292,0.287940800994672,0.287991768128271,dml-n_ape4722z
011,0.296312906429189,0.317859366592052,0.319756293991102,dml-n_ape4722z
014,0.340958733338306,0.325306233256711,0.325560654016664,dml-n_ape4722z
013,0.225430523292854,0.269844255504849,0.269050247399366,dml-n_ape4722z
022,0.233734360898839,0.307804958775715,0.308376331670414,dml-n_ape4722z
024,0.214264420927113,0.276155383545191,0.276939122285391,dml-n_ape4722z
025,0.328778089084567,0.33574777117035,0.335935018180745,dml-n_ape4722z
023,0.213665068135416,0.32035519008749,0.318292034367797,dml-n_ape4722z
021,0.243619323311503,0.282522832252539,0.282637252446124,dml-n_ape4722z
513,0.232270052647879,0.262564660609963,0.260547577517188,dml-n_ape4722z
033,0.35230564471933,0.369878467069307,0.369609595048889,dml-n_ape4722z
032,0.209654594056292,0.373247669927334,0.374079708128256,dml-n_ape4722z
031,0.370440729483283,0.352706076607946,0.351769739901289,dml-n_ape4722z
043,0.498587335881669,0.418632352848029,0.421640693973339,dml-n_ape4722z
044,0.394573102255137,0.397157074883833,0.397984930515038,dml-n_ape4722z
042,0.526870389884089,0.640924186767166,0.665518093090219,dml-n_ape4722z
041,0.907676348547718,0.578380109107201,0.575098292268833,dml-n_ape4722z
051,0.600528465049243,0.568614086052311,0.577187689150348,dml-n_ape4722z
052,0.464373281818857,0.473715278899905,0.472023884692433,dml-n_ape4722z
061,0.432623284552732,0.390803027165754,0.395185930147938,dml-n_ape4722z
062,0.469196938348653,0.40050985839995,0.405919539123018,dml-n_ape4722z
073,0.494528396526998,0.344423357379928,0.343513352137433,dml-n_ape4722z
071,0.626735575439679,0.449245936029852,0.453209799477232,dml-n_ape4722z
072,0.429463518815145,0.38305770751665,0.386008943473601,dml-n_ape4722z
082,0.294598141353545,0.290058361217029,0.289948845752568,dml-n_ape4722z
081,0.253271422541157,0.313805609080102,0.313751574161566,dml-n_ape4722z
084,0.38001140034201,0.365805844204274,0.363041010286653,dml-n_ape4722z
083,0.247862188623126,0.338405232167115,0.334161507785456,dml-n_ape4722z
093,0.536362971450862,0.49990341643562,0.499866802825586,dml-n_ape4722z
092,0.410427909097819,0.41189095563176,0.41193137070908,dml-n_ape4722z
091,0.481231953801732,0.440269595175033,0.44062341859996,dml-n_ape4722z
101,0.515425962742066,0.355926208583353,0.358263797795446,dml-n_ape4722z
103,0.304133610239744,0.289444406542475,0.289461128672063,dml-n_ape4722z
102,0.314785667993704,0.312475995776897,0.310828249625927,dml-n_ape4722z
111,0.453893052982813,0.384179380949802,0.385520152574491,dml-n_ape4722z
112,0.520143748817855,0.470038213348465,0.472465160504673,dml-n_ape4722z
113,0.36321456607576,0.419422768410636,0.421749886409717,dml-n_ape4722z
121,0.590986822251283,0.470700617798744,0.470213663700945,dml-n_ape4722z
123,0.365743545197901,0.432918023856779,0.432250078926473,dml-n_ape4722z
122,0.577121142167134,0.437112823931337,0.437091649544625,dml-n_ape4722z
131,0.34943255192112,0.350065937520342,0.35139704184979,dml-n_ape4722z
133,0.435691479067088,0.38690276660949,0.38703574192188,dml-n_ape4722z
132,0.402156491330322,0.385982683040974,0.384806624522547,dml-n_ape4722z
134,0.394736842105263,0.352344401139057,0.35309407125635,dml-n_ape4722z
143,0.431463034873469,0.370292810684114,0.372398082218209,dml-n_ape4722z
142,0.325852204554353,0.281584251653993,0.283517238978078,dml-n_ape4722z
141,0.338780930698973,0.341948259930816,0.340608654756581,dml-n_ape4722z
144,0.422338912899638,0.3223321934598,0.326050306708384,dml-n_ape4722z
504,0.44307455210942,0.330546115741604,0.331992949058729,dml-n_ape4722z
153,0.569044006069803,0.580244263677457,0.584284728966696,dml-n_ape4722z
152,0.837153677496512,0.5383546617437,0.537418580389537,dml-n_ape4722z
151,0.668798715906466,0.42980664812251,0.430179211358749,dml-n_ape4722z
163,0.42331625957753,0.379426026320623,0.373991462893818,dml-n_ape4722z
161,0.303339492044232,0.299287836526163,0.299257608543528,dml-n_ape4722z
162,0.29387027147533,0.333774225906839,0.336423301944685,dml-n_ape4722z
171,0.467317016180852,0.38592908036425,0.386720927072969,dml-n_ape4722z
172,0.400865458245751,0.361883571645152,0.362115506819215,dml-n_ape4722z
173,0.333782768903743,0.309476424829161,0.306741731310093,dml-n_ape4722z
175,0.536912751677853,0.38703870489348,0.389953044336159,dml-n_ape4722z
174,0.354412434813427,0.333340833513605,0.332532996762217,dml-n_ape4722z
181,0.317046535385916,0.282250102589385,0.282689484350707,dml-n_ape4722z
182,0.40907157116209,0.36375420695616,0.365062093924544,dml-n_ape4722z
183,0.352231533528039,0.336291027308292,0.337814481271494,dml-n_ape4722z
192,0.53763440860215,0.45702964643469,0.457097719953127,dml-n_ape4722z
193,0.597966912497508,0.508204272789462,0.509858367960053,dml-n_ape4722z
191,0.45747782395633,0.360656113157365,0.3606178091202,dml-n_ape4722z
211,0.146669233378251,0.339709738577985,0.337819236485168,dml-n_ape4722z
212,0.214417544240582,0.248622156390724,0.249332315138785,dml-n_ape4722z
213,0.258736675061234,0.384346809390861,0.384902912200523,dml-n_ape4722z
224,0.259019156473108,0.266026735833296,0.267016939702297,dml-n_ape4722z
221,0.292872798730255,0.29111839375387,0.292738966258743,dml-n_ape4722z
222,0.326176023675606,0.314760804773558,0.313193627400306,dml-n_ape4722z
223,0.398966676308361,0.302544610372284,0.30064885573546,dml-n_ape4722z
232,0.303088749896674,0.414395849982494,0.415215742545514,dml-n_ape4722z
231,0.463864922534558,0.423416816500164,0.422334276745239,dml-n_ape4722z
242,0.314076154229867,0.448642898374705,0.447085573270155,dml-n_ape4722z
243,0.392335247626087,0.347435352879754,0.344631049986643,dml-n_ape4722z
244,0.44333337438272,0.424553098236218,0.423208175029659,dml-n_ape4722z
241,0.282844045645177,0.380858366608117,0.380838552272622,dml-n_ape4722z
251,0.256400142006232,0.264874396265101,0.265110606892702,dml-n_ape4722z
252,0.347568445343438,0.305436247870423,0.306148544305842,dml-n_ape4722z
253,0.313344229808352,0.311526657580056,0.308155286338827,dml-n_ape4722z
261,0.247907370140286,0.429973122904365,0.427024421646744,dml-n_ape4722z
263,0.29520790352069,0.345141142638205,0.344700353665463,dml-n_ape4722z
262,0.366518532093279,0.379313229624235,0.378761310568646,dml-n_ape4722z
272,0.359546172830738,0.289495761100066,0.290717197554789,dml-n_ape4722z
273,0.389537316232164,0.291093305351808,0.293643195100564,dml-n_ape4722z
271,0.314861460957179,0.278473497774642,0.280959003299784,dml-n_ape4722z
283,0.363394569184141,0.283537545693858,0.282859378879604,dml-n_ape4722z
281,0.22420241184552,0.252303948159009,0.25200705930523,dml-n_ape4722z
282,0.331085437468416,0.315162810892182,0.318050548956916,dml-n_ape4722z
284,0.257717198327702,0.374215492641292,0.3742352103535,dml-n_ape4722z
292,0.197333530666864,0.375427079627614,0.377212865356768,dml-n_ape4722z
294,0.200368556708855,0.305388121547325,0.305288779726138,dml-n_ape4722z
293,0.238575320537487,0.29345165033675,0.28966209244664,dml-n_ape4722z
291,0.175748768447063,0.2389579669083,0.239184810373049,dml-n_ape4722z
302,0.349275917336851,0.378810451308948,0.379188321597841,dml-n_ape4722z
303,0.330536486142893,0.479290563105479,0.479937773790107,dml-n_ape4722z
301,0.365561495929864,0.405118794749957,0.406801028719411,dml-n_ape4722z
312,0.60777695878755,0.446783976182229,0.441911480831447,dml-n_ape4722z
313,0.321666266805285,0.281358179417416,0.280769221542713,dml-n_ape4722z
311,0.336720685874136,0.303222561630099,0.303320114440241,dml-n_ape4722z
323,0.459870268176977,0.427629196065963,0.430798075421667,dml-n_ape4722z
321,0.583145893581825,0.360065251702186,0.358661021517728,dml-n_ape4722z
322,0.536560646257489,0.4258826622412,0.424270725278143,dml-n_ape4722z
335,0.403478884605039,0.345912511763679,0.345697081736375,dml-n_ape4722z
333,0.357541899441341,0.34541586996079,0.344991063238266,dml-n_ape4722z
332,0.210241422298028,0.289510568492819,0.291657558610774,dml-n_ape4722z
336,0.393313667649951,0.336392297040253,0.337394368366384,dml-n_ape4722z
331,0.273886021278837,0.321328240708062,0.318390026783665,dml-n_ape4722z
334,0.362446299316682,0.359114855595542,0.361115471088572,dml-n_ape4722z
341,0.534362291420068,0.395317700781228,0.396657541559842,dml-n_ape4722z
342,0.333685178249174,0.355852855146734,0.357551639732057,dml-n_ape4722z
343,0.406460263053444,0.350711241523456,0.350967794146071,dml-n_ape4722z
353,0.189363454746868,0.214237362597875,0.214977369986541,dml-n_ape4722z
351,0.234402885286424,0.255819324493829,0.258514306149348,dml-n_ape4722z
354,0.232517584142301,0.310838206139718,0.311891441140241,dml-n_ape4722z
352,0.305104784424401,0.249227655876168,0.249633836675408,dml-n_ape4722z
363,0.397743708417703,0.412931290865144,0.412382488287603,dml-n_ape4722z
364,0.48938643176118,0.316369042053839,0.314514855919783,dml-n_ape4722z
362,0.284861960641573,0.347574033060369,0.34994938582484,dml-n_ape4722z
361,0.360643913314318,0.420097778618745,0.417570521492298,dml-n_ape4722z
373,0.300197272493353,0.299687682215258,0.300876685208414,dml-n_ape4722z
371,0.231794475564999,0.298701963689341,0.298743044450566,dml-n_ape4722z
372,0.198964364972069,0.240279120826783,0.239477408661109,dml-n_ape4722z
382,0.326336633663366,0.294982399539988,0.295140642161826,dml-n_ape4722z
381,0.308458575081621,0.307352020549564,0.306755933673146,dml-n_ape4722z
383,0.281258222266578,0.318361138563266,0.319031916382283,dml-n_ape4722z
391,0.376757810660362,0.326109471958942,0.323385941756623,dml-n_ape4722z
392,0.345562402810574,0.365541117813614,0.368453418604355,dml-n_ape4722z
393,0.269664785927647,0.36214741082534,0.360501829786573,dml-n_ape4722z
402,0.285666546291455,0.353770303526252,0.353958680301975,dml-n_ape4722z
401,0.277959106319358,0.342462856413384,0.341298707735332,dml-n_ape4722z
412,0.281865653928317,0.298209914043346,0.296205272271376,dml-n_ape4722z
413,0.427272727272727,0.361326654625576,0.358217193367215,dml-n_ape4722z
411,0.271350664478213,0.2688395860906,0.268861167213478,dml-n_ape4722z
421,0.306629655929249,0.317186153638177,0.315780977757974,dml-n_ape4722z
422,0.386952715646845,0.345331264232323,0.345145822974085,dml-n_ape4722z
423,0.40188486351191,0.33700966685916,0.336859884733278,dml-n_ape4722z
431,0.356911820473354,0.492515791705387,0.489899277212419,dml-n_ape4722z
432,0.507798331519768,0.433564818205056,0.434243647093747,dml-n_ape4722z
433,0.44206607724523,0.36497524856105,0.366284091620109,dml-n_ape4722z
445,0.168411234324801,0.235697959561608,0.235564398629966,dml-n_ape4722z
442,0.160037228518407,0.219293656976557,0.217836283709102,dml-n_ape4722z
443,0.194098816576618,0.255131669757787,0.254319445828028,dml-n_ape4722z
491,0.1571028212626,0.225773105522434,0.225942490137431,dml-n_ape4722z
451,0.314230491029609,0.319784033104339,0.319846226505197,dml-n_ape4722z
453,0.222830585089451,0.295884657977051,0.296396734707192,dml-n_ape4722z
452,0.200853295428711,0.235279597945927,0.23607399281156,dml-n_ape4722z
461,0.257777415984913,0.437285494596489,0.442686018556078,dml-n_ape4722z
462,0.474885844748858,0.462992022233726,0.46290186021091,dml-n_ape4722z
463,0.494783263418307,0.481740539402196,0.476396233436593,dml-n_ape4722z
471,0.308467002367693,0.337281981151771,0.337277261485382,dml-n_ape4722z
472,0.382514314402859,0.39877696169766,0.3990576906849,dml-n_ape4722z
473,0.369615375999642,0.386840156291967,0.385395314326158,dml-n_ape4722z
474,0.495540138751239,0.398681843122365,0.394577800874287,dml-n_ape4722z
482,0.708761871761352,0.549853512956646,0.549697964604641,dml-n_ape4722z
481,0.844335277863064,0.570680411703332,0.565577389772134,dml-n_ape4722z
493,0.18034265103697,0.295918713296182,0.288321400260152,dml-n_ape4722z
494,0.19740274389814,0.26854711085587,0.266541189078671,dml-n_ape4722z
492,0.225567900360909,0.250901703800875,0.251957407533019,dml-n_ape4722z
502,0.358797226015476,0.303483106011251,0.303941546360603,dml-n_ape4722z
503,0.539359014392369,0.354631899999786,0.352945044939359,dml-n_ape4722z
501,0.312269979702451,0.383195431294095,0.382435752477863,dml-n_ape4722z
514,0.114061501961858,0.307452425753332,0.305059364406363,dml-n_ape4722z
512,0.291933198815095,0.291315747060966,0.294042021552574,dml-n_ape4722z
511,0.24091250243229,0.271130212234482,0.269851792205553,dml-n_ape4722z
521,0.339613487507075,0.305246544345538,0.303959418761867,dml-n_ape4722z
522,0.398331693144009,0.38151145018748,0.380426164217317,dml-n_ape4722z
523,0.360744938297585,0.339782090672432,0.341576871579035,dml-n_ape4722z
532,0.252890803495125,0.256284119706865,0.257486096312974,dml-n_ape4722z
533,0.279547302792085,0.295245235381517,0.29593572881622,dml-n_ape4722z
531,0.341478739533677,0.262320114813337,0.259880684577038,dml-n_ape4722z
543,0.168343476807179,0.257358955602767,0.257477431297396,dml-n_ape4722z
541,0.231140740380287,0.272038787476289,0.271834266801404,dml-n_ape4722z
544,0.1827457549684,0.268237328599099,0.268755815704432,dml-n_ape4722z
542,0.294424667433955,0.294348778148252,0.297387155472571,dml-n_ape4722z
